"DIRECTORIO" "SECUENCIA_P" "HOGAR" "departamento" "hogar_urbano" "size" "n_mujeres" "n_menores" "seguridad_social" "no_acceso_medico" "n_analfabeto" "escolaridad_max" "escolaridad_min" "escolaridad_median" "ingreso_laboral" "valor_casa"
4810433 1 1 76 1 3 1 2 0.666666666666667 0 2 11 0 2 800000 NA
5027255 1 1 66 0 1 1 0 1 0 1 5 5 5 0 NA
5056157 1 1 11 1 3 2 0 1 0 2 4 0 3 0 NA
4931206 1 1 41 1 2 1 0 1 0 2 16 13 14.5 2300000 NA
4966481 1 1 68 1 3 1 1 0 3 2 13 0 13 0 NA
5002038 1 1 68 1 2 1 0 1 0 2 17 16 16.5 4600000 9e+07
5049698 1 1 19 1 1 1 0 1 0 1 2 2 2 60000 NA
5008858 1 1 54 1 4 1 0 0.75 0 4 14 6 11 1428116 NA
4997383 1 1 76 0 3 1 2 1 0 NA 11 0 9 765000 NA
4891200 1 1 5 1 2 1 0 1 0 2 16 13 14.5 2828116 NA
4990010 1 1 50 1 3 1 2 1 0 NA 11 0 3 0 NA
4851374 1 1 11 1 1 0 0 1 0 1 16 16 16 0 1.1e+07
4919332 1 1 18 1 4 2 1 1 0 3 12 0 7 1620000 NA
4850838 1 1 19 1 6 4 2 0.833333333333333 0 NA 11 0 5.5 200000 6e+07
5043811 1 1 20 1 3 2 1 1 0 NA 11 0 9 900000 NA
5015781 2 2 68 1 1 1 0 1 0 1 11 11 11 550000 NA
4838373 1 1 27 1 1 0 0 1 0 0 0 0 0 0 3e+07
5068893 1 1 8 1 2 1 0 1 0 2 4 2 3 0 NA
4925666 1 1 8 1 7 4 2 1 0 7 16 0 16 850000 NA
5016389 1 1 17 1 2 1 0 1 0 2 11 5 8 0 1e+08
5089174 1 1 23 1 4 2 0 0.75 0 4 19 9 14.5 7000000 NA
4903216 1 1 25 0 1 0 0 0 0 1 6 6 6 300000 NA
4881552 1 1 44 1 1 0 0 0 0 1 16 16 16 1400000 NA
4907600 1 1 76 1 1 1 0 1 0 1 13 13 13 1308116 NA
4928356 1 1 76 1 5 3 2 1 0 4 11 0 5 1600000 1.2e+08
4867809 1 1 41 1 1 1 0 1 0 1 5 5 5 0 NA
4929796 1 1 13 1 3 2 1 1 0 3 13 3 13 1778116 NA
4942187 1 1 19 1 3 2 0 1 0 3 16 11 11 1600000 NA
4977624 1 1 68 1 5 3 2 1 1 NA 11 0 5 2130000 NA
5093692 1 1 17 1 1 1 0 1 0 1 11 11 11 828116 NA
4984673 1 1 8 1 3 2 0 1 0 3 11 5 6 720000 5e+07
4938701 1 1 76 1 2 1 0 1 0 2 5 1 3 0 7e+07
4937385 1 1 20 1 4 3 1 1 0 4 11 5 9 0 NA
4977313 1 1 47 1 1 0 0 1 0 0 0 0 0 0 NA
4939281 1 1 44 1 3 1 0 1 0 2 14 0 5 0 NA
4821632 1 1 5 1 4 2 1 1 0 4 14 6 12 1981242 NA
4871165 1 1 20 1 3 1 0 0.666666666666667 0 3 13 7 11 900000 NA
5010021 2 2 76 1 3 1 1 1 1 2 11 0 11 880000 NA
4840431 1 1 13 1 5 3 3 1 0 NA 14 0 3 1625148 8e+07
5098292 1 1 73 1 2 1 0 1 0 2 8 5 6.5 0 NA
5100405 1 1 13 1 6 3 4 1 0 6 8 2 5 700000 4e+07
5077257 1 1 11 1 2 1 0 1 0 2 18 16 17 0 NA
4832749 1 1 13 1 5 3 1 1 0 NA 16 0 14 2428116 NA
4934054 1 1 23 1 3 2 1 1 0 3 11 5 5 940000 5e+07
5049628 1 1 18 0 3 2 1 1 0 2 11 0 5 828116 NA
5051996 1 1 18 0 3 1 1 1 0 1 6 0 0 1030000 NA
4967498 1 1 17 1 3 2 0 1 0 3 14 11 11 1928116 NA
4950342 1 1 18 1 3 2 1 1 0 2 13 0 13 2300000 NA
4816496 1 1 73 1 2 0 0 1 0 2 14 3 8.5 1820000 NA
5103234 1 1 44 1 1 1 0 1 0 1 6 6 6 380000 NA
4975493 1 1 19 1 3 2 1 1 0 3 11 5 5 0 NA
5026590 1 1 25 0 5 2 0 0.8 0 5 14 2 11 3206000 2e+07
4995553 1 1 19 1 2 1 0 1 0 2 9 7 8 1280000 NA
5076936 1 1 5 1 2 1 0 1 0 2 11 6 8.5 350000 NA
5017999 1 1 66 1 1 1 0 1 0 1 11 11 11 0 NA
4815984 1 1 44 1 4 3 2 1 0 3 12 0 6.5 0 NA
4929888 1 1 13 1 4 3 2 1 0 4 11 2 8.5 800000 NA
5058054 1 1 44 1 4 3 2 1 0 NA 11 0 7 200000 NA
4871081 1 1 20 1 4 2 2 0.5 0 NA 8 0 5 900000 NA
4974107 1 1 76 1 5 3 1 1 0 4 13 0 4 2400000 2.8e+08
4814309 1 1 63 1 5 3 1 1 0 5 14 10 11 3000000 7e+07
4868004 1 1 44 1 5 3 2 1 0 4 13 0 4 860000 7e+07
5057951 1 1 44 1 4 3 1 1 0 4 13 1 7 395000 6e+07
4927534 1 1 47 1 5 1 3 1 0 5 11 4 6 800000 NA
4988729 1 1 17 1 2 1 0 1 0 2 6 5 5.5 1400000 NA
5016207 1 1 5 1 7 5 3 1 0 6 11 0 7 1836232 4500000
4972046 1 1 54 0 2 1 1 1 0 2 9 4 6.5 0 5e+06
5073329 1 1 19 0 2 1 0 1 0 2 11 5 8 277000 2e+07
4884198 1 1 19 1 5 4 2 1 0 NA 14 0 3 875000 NA
5053081 1 1 19 1 2 1 0 1 0 2 10 5 7.5 1030000 NA
5009512 1 1 70 1 3 1 0 1 1 3 16 11 11 1928116 7e+07
5073343 1 1 19 0 3 2 2 1 0 3 11 3 9 240000 NA
5006605 1 1 13 1 3 2 1 1 0 NA 14 0 13 2128116 NA
4805265 1 1 13 1 4 1 2 1 0 3 11 0 7.5 2300000 NA
4904015 1 1 17 1 4 2 1 1 0 4 12 7 8.5 1928116 NA
5006834 1 1 17 1 3 1 1 1 0 2 16 0 13 2000000 1e+08
4908033 1 1 17 1 3 1 1 1 0 3 11 5 9 1100000 NA
5050284 1 1 17 1 1 1 0 1 0 1 19 19 19 2000000 1e+08
4825481 1 1 25 1 2 1 0 1 0 2 12 5 8.5 781242 NA
5004976 1 1 66 1 4 3 2 1 0 3 13 0 6.5 2000000 NA
4965441 1 1 15 1 3 1 0 1 0 3 14 5 11 800000 NA
5058561 1 1 52 1 4 3 1 1 0 4 14 1 11 1656116 NA
5043415 1 1 63 1 1 1 0 1 0 1 17 17 17 5183000 NA
5094487 1 1 41 1 5 3 1 1 0 5 11 1 4 828116 5e+07
5100551 1 1 13 0 1 1 0 1 0 1 3 3 3 0 2e+07
4974564 1 1 50 1 1 0 0 1 0 1 5 5 5 0 NA
4897936 1 1 54 1 3 1 1 1 0 NA 14 0 11 960000 NA
4995465 1 1 18 1 3 1 0 1 0 3 14 5 11 1688000 6e+07
4830061 1 1 5 1 1 0 0 0 1 1 7 7 7 1276000 NA
4828388 1 1 19 1 3 2 2 1 0 3 16 6 11 1200000 9e+08
4838076 1 1 20 1 3 2 0 1 0 3 5 5 5 1200000 NA
4998039 1 1 17 1 2 1 0 1 0 2 11 8 9.5 828116 NA
4879443 1 1 8 1 5 3 3 1 0 5 9 2 7 1320000 NA
4877671 1 1 44 1 3 1 1 1 0 2 16 0 16 3300000 NA
5102733 1 1 23 1 2 1 0 1 0 2 11 3 7 900000 NA
4968342 1 1 44 1 3 2 1 1 0 NA 11 0 11 1200000 NA
5076674 1 1 66 0 3 1 0 1 0 3 11 11 11 1400000 NA
5013498 1 1 13 1 3 1 1 1 0 2 13 0 11 2130000 NA
5074302 1 1 15 0 1 1 0 1 0 0 0 0 0 0 NA
5054752 1 1 73 1 2 1 0 1 0 2 5 3 4 50000 NA
4808821 1 1 27 1 1 1 0 1 0 0 0 0 0 0 NA
5021819 1 1 27 0 3 2 1 1 0 NA 11 0 11 80000 1.5e+07
5040353 1 1 66 0 1 0 0 1 0 0 0 0 0 410000 NA
5050633 1 1 54 1 6 3 3 1 0 5 14 0 7.5 550000 NA
5072611 1 1 5 1 3 1 0 1 0 3 18 12 16 5200000 NA
5016112 1 1 15 0 5 1 2 1 0 NA 6 0 2 600000 NA
4860226 1 1 73 1 3 2 0 1 0 3 13 1 2 860116 1.5e+08
4939279 1 1 44 1 5 3 2 1 0 4 11 0 7 700000 NA
5088200 1 1 8 1 1 1 0 1 0 1 3 3 3 50000 NA
5045718 1 1 8 1 5 2 1 0.8 0 4 16 0 11 1200000 NA
4954322 1 1 11 1 2 1 0 1 0 2 11 11 11 1656232 NA
5009687 1 1 73 1 1 1 0 1 0 1 9 9 9 0 NA
4835355 1 1 23 1 5 3 1 1 0 4 11 0 11 1978116 9e+07
5059952 1 1 76 1 1 0 0 1 0 1 14 14 14 0 NA
5086447 1 1 5 1 3 2 2 0.333333333333333 2 NA 11 0 0 0 NA
4856608 1 1 27 1 2 0 0 1 0 2 11 6 8.5 1728116 NA
4943268 1 1 52 1 3 2 1 1 0 3 13 4 9 1000000 NA
4847816 1 1 70 1 4 3 2 1 0 3 7 0 2.5 40000 5e+07
4809012 1 1 52 1 2 1 0 0.5 0 2 18 11 14.5 0 1.5e+08
5053700 1 1 44 1 3 3 0 0.333333333333333 0 3 11 8 9 890000 NA
5046879 1 1 44 1 4 2 2 1 0 NA 10 0 7 372000 NA
5082199 1 1 23 1 3 2 0 1 0 3 11 3 11 800000 7.5e+07
5050597 1 1 54 1 3 1 0 1 0 3 11 8 11 640000 5e+07
4941738 1 1 15 1 5 0 2 1 0 5 13 4 10 700000 NA
4961128 1 1 5 1 3 1 0 1 0 3 16 7 11 828116 NA
5036889 1 1 41 1 3 1 0 1 0 3 11 2 11 2600000 NA
4968194 1 1 41 1 3 1 1 1 0 2 14 0 7 400000 NA
4857013 1 1 44 1 3 2 2 1 0 NA 16 0 5 200000 NA
4997649 1 1 17 1 2 2 1 1 0 2 17 3 10 1400000 NA
4864212 1 1 73 1 4 2 0 0.25 0 4 11 1 2 1820000 NA
5082058 1 1 20 1 3 2 0 1 0 3 16 6 11 3128200 NA
4976007 1 1 11 1 2 1 0 0.5 0 2 11 11 11 1300000 NA
4835855 1 1 5 1 2 1 0 1 0 2 4 2 3 900000 3e+07
4900598 1 1 13 1 6 4 1 1 0 5 13 0 9 1980000 4.3e+07
4822423 1 1 23 1 3 3 2 1 0 2 11 0 6 750000 NA
4829995 1 1 68 1 5 3 0 0.8 0 5 18 5 12 1450000 3.5e+08
4926304 1 1 11 1 4 3 0 1 0 4 11 1 2 0 8e+07
4813165 1 1 50 1 4 2 0 1 0 4 15 7 12 2700000 NA
4894010 1 1 19 1 3 2 1 1 0 3 9 5 6 0 5e+07
5096836 1 1 54 1 3 1 1 1 0 2 11 0 5 1300000 NA
4837234 1 1 8 1 3 2 0 1 0 3 11 3 5 550000 NA
4917080 1 1 17 1 2 1 0 1 0 2 18 17 17.5 8000000 3.5e+08
4866191 1 1 8 1 6 3 3 1 0 NA 12 0 6 1000000 7.6e+07
5018681 1 1 8 1 5 2 0 0.8 0 5 17 12 16 8200000 NA
4937071 1 1 17 1 2 0 0 0 0 2 13 7 10 1200000 NA
4873385 2 2 13 1 1 0 0 1 0 1 11 11 11 300000 NA
4846208 1 1 44 1 3 1 1 1 0 2 16 0 11 2300000 NA
4813188 1 1 50 1 3 1 1 1 0 2 16 0 16 5000000 1.9e+08
4855444 1 1 13 1 5 3 3 1 0 NA 11 0 1 1300000 NA
4922004 1 1 44 1 4 2 2 1 0 4 16 2 7 1400000 NA
4944988 1 1 27 1 7 4 4 1 0 6 11 0 4 600000 NA
4855106 1 1 11 1 2 1 0 1 0 2 15 11 13 0 5e+08
5013611 1 1 15 1 2 1 0 1 0 2 11 11 11 500000 NA
5076080 1 1 27 0 3 2 1 0.666666666666667 0 NA 11 0 7 500000 1300000
4814004 1 1 47 1 3 2 1 1 0 3 11 4 11 2200000 NA
4979507 1 1 17 1 3 1 1 0.666666666666667 0 2 11 0 11 640000 NA
4899518 1 1 8 1 7 3 2 1 0 6 11 0 11 1000000 6e+07
5053082 1 1 19 1 4 2 0 1 1 4 13 5 10 828116 9.5e+07
4940216 1 1 76 1 3 3 0 1 0 3 16 5 6 0 NA
5026708 1 1 44 1 3 2 1 1 0 NA 7 0 3 700000 NA
4868842 1 1 66 1 6 4 2 1 0 4 11 0 5 1656232 NA
4882663 1 1 68 1 4 2 0 0.5 0 4 16 6 10 0 NA
5022146 1 1 41 0 7 3 3 1 0 NA 12 0 9 800000 NA
5052219 1 1 5 1 4 4 2 1 0 NA 11 0 6.5 1748000 NA
4873139 1 1 5 0 4 2 2 0.75 0 NA 4 0 1.5 530000 NA
4911617 1 1 76 1 2 2 0 1 0 2 16 11 13.5 2880000 1.1e+08
5066951 1 1 68 0 4 3 2 1 0 NA 11 0 4 450000 NA
5007608 1 1 27 1 6 3 2 1 0 NA 11 0 3.5 1100000 8e+07
4924599 1 1 73 1 2 0 0 1 0 2 16 14 15 900000 NA
4912080 1 1 19 1 3 2 1 1 0 3 16 1 11 1920000 NA
4873618 1 1 8 1 4 1 0 1 0 4 11 11 11 2850000 4e+07
5015832 1 1 23 0 1 0 0 1 0 1 5 5 5 650000 NA
4983019 1 1 50 1 1 0 0 1 0 1 16 16 16 4500000 NA
4815648 1 1 23 1 5 3 2 1 0 4 11 0 9 1050000 NA
5046317 1 1 18 1 1 0 0 1 0 1 6 6 6 600000 NA
4827436 1 1 70 1 2 2 0 1 0 2 13 5 9 0 4e+07
5040944 1 1 13 1 9 5 5 1 0 NA 14 0 9 1228116 NA
4862107 1 1 11 1 4 3 2 1 0 NA 13 0 2.5 3180000 NA
4841140 1 1 23 0 1 1 0 1 0 0 0 0 0 120000 3e+07
5004315 1 1 20 1 7 4 3 1 0 NA 11 0 5 1900000 NA
4854518 1 1 5 1 3 1 1 1 0 2 20 0 16 20000000 4.8e+08
4989930 1 1 50 1 3 2 1 1 0 3 11 2 5 700000 NA
5088904 1 1 18 1 6 4 2 1 0 6 11 5 8.5 1670000 NA
4815752 1 1 27 1 6 2 2 1 0 5 11 1 9 6000000 3.5e+07
5017961 1 1 63 1 2 2 0 1 0 2 11 9 10 500000 NA
4945955 1 1 73 0 5 1 1 1 1 5 10 1 5 1500000 7e+06
4891153 1 1 5 1 2 2 1 1 0 2 11 5 8 1028116 NA
5073668 1 1 41 1 1 0 0 1 0 1 16 16 16 2600000 NA
4886589 2 2 23 1 2 1 0 1 0 1 9 0 4.5 800000 NA
4954924 1 1 17 1 2 0 0 1 0 2 11 3 7 2620000 NA
4908045 1 1 17 1 1 1 0 1 0 1 3 3 3 100000 NA
4853944 1 1 11 1 3 3 0 1 0 3 18 16 16 3500000 2.3e+08
4915350 1 1 20 1 3 1 1 0 3 2 16 0 11 540000 NA
5101393 1 1 8 1 2 1 1 1 0 1 11 0 5.5 3900000 NA
4809062 1 1 63 1 4 2 1 1 0 4 14 9 12.5 2000000 8e+07
4986419 1 1 70 1 3 2 1 1 0 3 10 8 9 700000 2.5e+07
5082139 2 2 23 1 2 2 1 1 0 2 11 5 8 0 NA
4914461 1 1 15 0 3 1 0 1 0 3 4 2 3 250000 NA
4906122 1 1 17 1 5 3 1 1 0 5 18 3 13 8073116 1.5e+08
4812187 1 1 68 1 1 0 0 1 0 1 11 11 11 1000000 NA
4966682 1 1 5 1 3 1 0 1 0 3 16 11 16 5212500 NA
5051626 1 1 13 1 4 3 2 1 0 NA 8 0 2.5 1200000 1e+06
5076716 1 1 66 0 3 1 1 1 0 3 10 5 9 1100000 NA
5016787 1 1 63 1 2 2 0 1 0 2 11 8 9.5 0 9e+07
4977628 1 1 68 1 4 3 2 1 0 4 11 6 9 1270000 NA
5043311 1 1 63 0 5 3 1 0.8 0 5 11 5 11 1895000 2e+07
5018710 1 1 8 1 4 2 2 1 0 3 16 0 9 2400000 NA
4932819 1 1 73 1 1 1 0 1 0 1 11 11 11 0 NA
4902345 1 1 66 1 4 3 2 1 0 4 16 7 11.5 2000000 NA
4887862 1 1 63 1 2 1 0 1 0 2 11 11 11 1128116 NA
4937258 1 1 19 1 7 2 3 0.714285714285714 1 5 13 0 5 1500000 NA
5030522 1 1 5 1 5 2 0 1 0 5 13 5 5 3900000 NA
5090215 1 1 66 1 1 1 0 1 0 1 11 11 11 0 NA
5033632 1 1 68 1 1 0 0 1 0 1 13 13 13 1000000 NA
4832619 1 1 11 1 2 1 0 1 0 2 14 13 13.5 1200000 1.5e+08
4972316 1 1 54 0 4 3 2 0 0 3 5 0 2 200000 NA
4824421 1 1 17 1 3 2 1 1 0 3 11 6 11 0 1.5e+08
4946088 1 1 76 1 3 2 2 0 0 2 3 0 1 0 NA
4867082 1 1 18 1 2 2 0 1 0 2 14 1 7.5 500000 NA
5095219 1 1 52 1 5 4 0 1 0 5 18 6 16 3670000 NA
5097110 1 1 68 0 2 1 0 1 0 2 4 2 3 1150000 NA
4881962 1 1 52 1 3 1 0 1 0 3 17 9 17 0 1.8e+08
5089619 1 1 44 1 3 2 1 1 0 2 16 0 14 3600000 NA
4840692 1 1 47 1 7 5 3 1 0 6 11 0 7 2100000 NA
4881459 1 1 41 1 5 1 3 1 0 4 11 0 5 1708116 NA
5070094 1 1 23 1 1 0 0 0 0 1 15 15 15 0 NA
4880847 1 1 20 1 4 1 1 1 0 3 7 0 2 0 NA
5083849 1 1 63 1 2 1 1 1 0 NA 15 0 7.5 70000 NA
4975412 1 1 19 0 3 2 1 1 1 3 11 2 11 2100000 NA
4987841 1 1 5 1 2 1 0 1 0 2 5 5 5 900000 6e+07
4947286 1 1 23 1 6 2 3 1 0 6 11 6 10 828116 NA
4847573 1 1 47 1 1 1 0 1 0 1 8 8 8 0 NA
5062770 1 1 5 1 2 1 0 1 0 2 21 18 19.5 12500000 2.8e+08
4953674 1 1 5 1 3 2 1 1 0 3 18 7 18 10100000 3.4e+08
4805731 1 1 18 1 3 1 1 1 0 3 11 9 11 930000 4e+07
4996232 1 1 50 1 5 2 2 1 0 4 11 0 8 1856000 NA
5088621 1 1 13 1 2 1 0 1 0 2 14 3 8.5 900000 NA
4987100 1 1 8 1 3 2 1 0.666666666666667 0 3 10 6 10 480000 3e+07
4913971 1 1 68 1 3 1 0 0.666666666666667 1 3 11 11 11 1528100 NA
4979295 1 1 15 1 2 2 0 1 0 2 15 14 14.5 2600000 NA
4827844 1 1 8 1 4 2 2 1 0 NA 13 0 6.5 1600000 NA
4864832 1 1 20 1 5 2 2 1 0 5 10 6 8 800000 NA
5028674 1 1 27 1 4 2 2 0.75 0 3 11 0 4.5 600000 NA
4834613 1 1 76 1 5 3 1 1 0 NA 13 0 11 3484348 NA
4810316 1 1 68 1 5 3 2 1 0 5 5 2 3 902000 1.5e+07
5016050 1 1 15 0 5 3 3 1 0 3 8 0 2 200000 NA
4923583 1 1 70 1 5 3 2 1 0 5 16 4 7 900000 2.8e+07
4863524 1 1 47 1 4 1 0 1 0 4 16 10 12.5 940000 NA
4819367 1 1 66 1 2 1 0 0.5 1 2 11 1 6 0 NA
5097136 1 1 73 1 2 2 0 1 0 2 16 14 15 2700000 NA
4836452 1 1 63 1 3 2 1 1 0 3 9 5 5 600000 NA
4813308 1 1 66 1 5 3 1 0.8 0 5 11 5 9 800000 NA
5070264 1 1 41 1 7 3 2 1 0 7 11 5 5 3000000 8e+07
5046840 1 1 41 1 3 2 2 1 0 2 13 0 3 828000 NA
5050674 1 1 63 1 5 2 1 1 0 5 16 5 13 4400000 9e+07
4873579 1 1 5 1 2 2 0 1 0 2 14 11 12.5 1000000 NA
4946049 1 1 73 0 4 3 2 1 0 3 7 0 3 1410000 NA
5095303 1 1 54 1 1 1 0 1 0 1 16 16 16 1000000 NA
4874532 1 1 68 1 2 1 0 1 0 2 11 2 6.5 0 6e+07
4880799 1 1 20 1 3 2 1 0.666666666666667 0 2 13 0 11 1428116 NA
4877163 1 1 20 1 4 3 3 1 0 NA 11 0 2.5 600000 NA
4826870 1 1 76 1 3 2 1 1 0 3 11 3 8 1656232 NA
4959512 1 1 76 1 2 1 0 1 0 2 15 11 13 1996116 NA
4984971 1 1 11 1 4 3 2 1 0 4 13 0 9.5 1700000 NA
4914021 1 1 70 1 1 1 0 0 0 1 12 12 12 900000 NA
4843471 1 1 13 1 3 2 0 1 0 3 18 14 15 4100000 NA
4938638 1 1 76 1 2 1 0 1 0 2 14 11 12.5 2300000 1.7e+08
4961936 1 1 18 1 1 1 0 1 0 1 11 11 11 0 NA
4976928 1 1 41 1 4 1 0 0.75 0 4 13 3 7 1700000 NA
4859620 1 1 17 1 1 0 0 1 0 1 8 8 8 600000 NA
5099862 1 1 70 0 1 0 0 1 0 0 0 0 0 740000 NA
4942622 1 1 41 1 3 2 1 1 0 2 14 0 14 600000 NA
5103349 1 1 47 1 2 1 0 0 0 2 18 11 14.5 1500000 NA
4996558 1 1 70 1 4 2 2 1 0 2 4 0 2 0 NA
5078593 1 1 44 1 6 3 2 1 0 5 20 0 9.5 16595000 5.8e+08
5042204 1 1 52 1 4 1 0 1 0 4 17 5 8 3900000 NA
4841667 1 1 18 1 2 2 1 1 0 2 11 4 7.5 0 1e+08
5024067 1 1 23 0 2 1 0 0.5 1 1 1 0 0.5 700000 1.5e+07
5099114 1 1 41 1 5 2 3 1 0 NA 11 0 7 600000 NA
4895009 1 1 19 1 3 2 1 1 0 3 11 11 11 0 NA
4985014 1 1 13 1 4 2 2 1 0 4 11 2 5 700000 NA
5065411 1 1 76 1 3 1 1 0.666666666666667 0 2 16 0 11 0 NA
4943656 1 1 63 1 4 1 1 1 0 4 16 9 12.5 800000 NA
4894099 1 1 19 0 6 3 2 0.833333333333333 0 6 13 5 10 1449000 NA
4850724 1 1 70 1 4 2 1 1 0 3 11 0 9 1100000 5.5e+07
4946557 1 1 17 1 2 1 0 1 0 2 5 5 5 900000 NA
5007920 1 1 41 1 3 1 0 1 0 3 13 11 11 1200000 NA
4870919 1 1 17 1 2 1 1 1 0 2 11 8 9.5 0 NA
4920190 1 1 23 0 3 3 1 1 0 2 11 0 9 0 2e+07
4961704 1 1 15 1 4 2 2 1 0 4 11 2 5 400000 NA
5012005 1 1 20 1 5 2 2 1 0 5 13 4 11 1705000 5e+07
4871405 1 1 50 1 2 2 1 1 0 2 11 11 11 0 1.6e+08
5023018 1 1 18 0 4 1 2 1 0 3 5 0 3 600000 NA
4879494 1 1 8 1 2 2 0 1 0 2 13 11 12 2000000 NA
4941166 1 1 8 1 3 2 1 1 0 2 13 0 7 1200000 3e+07
5079053 1 1 63 1 2 1 0 1 0 2 11 5 8 500000 NA
4945380 1 1 47 0 3 1 0 0 0 1 2 0 0 0 NA
4918405 1 1 63 0 2 1 0 1 0 2 2 2 2 0 NA
4956461 1 1 47 1 3 1 1 0.666666666666667 0 3 7 3 7 0 NA
5001501 1 1 47 0 3 1 1 1 0 2 7 0 3 600000 NA
4876971 1 1 18 1 7 4 4 1 0 NA 10 0 5 1170000 NA
5019601 1 1 20 1 2 1 1 1 0 NA 13 0 6.5 0 NA
4839889 1 1 44 1 6 4 4 1 0 4 12 0 7 828116 NA
4837597 1 1 15 1 5 2 1 1 0 4 13 0 5 1656232 NA
5015850 1 1 23 1 4 2 0 1 0 3 11 0 7.5 250000 5e+07
5057892 1 1 41 1 2 1 0 1 0 2 13 5 9 920000 NA
4833050 1 1 17 1 2 1 0 1 0 2 5 5 5 0 NA
4899668 1 1 68 1 5 2 1 1 0 4 12 0 9 2028100 NA
5023678 1 1 41 1 4 1 2 1 0 2 11 0 3.5 350000 NA
4822195 1 1 18 1 2 1 0 0.5 0 2 16 11 13.5 1000000 1.2e+08
4863234 1 1 41 1 4 3 1 1 0 4 17 0 13.5 3950000 7e+07
5031572 1 1 18 1 3 2 1 1 0 2 9 0 7 700000 NA
4872837 1 1 68 0 3 1 1 0.333333333333333 2 3 14 5 9 1228000 NA
5050717 1 1 68 1 4 2 2 1 0 4 11 3 8 2348100 NA
5003939 1 1 11 1 3 1 1 0.666666666666667 0 NA 16 0 14 765000 NA
4930472 1 1 19 1 2 1 0 1 0 2 13 11 12 1900000 8e+05
4873690 1 1 13 1 4 2 2 0.75 0 3 11 0 5 1328116 NA
4952336 1 1 70 1 2 2 1 1 0 2 11 2 6.5 350000 NA
5014466 1 1 44 1 7 3 5 1 0 5 11 0 3 876116 NA
4842666 1 1 25 1 2 1 0 1 0 2 11 5 8 1656232 NA
4825715 1 1 70 1 5 2 3 1 0 5 11 4 7 990000 4.5e+07
4931191 1 1 41 1 3 2 1 0.666666666666667 1 3 15 4 11 1500000 NA
4983485 1 1 13 1 2 0 1 1 0 2 16 11 13.5 0 NA
5017935 1 1 63 1 4 2 2 1 0 4 16 8 9.5 1000000 NA
5086739 1 1 18 1 3 2 0 1 0 2 11 0 3 1050000 6e+07
5047123 1 1 47 1 6 2 0 1 0 5 11 0 9 1328116 NA
5053632 1 1 41 1 2 1 0 1 0 2 13 5 9 0 NA
5006945 1 1 17 1 1 1 0 1 0 1 11 11 11 0 NA
4859912 1 1 41 1 1 1 0 1 0 1 18 18 18 2447000 NA
4913882 1 1 66 1 3 1 0 1 0 3 4 2 3 1628116 NA
4849889 1 1 19 1 3 1 1 1 0 3 11 6 11 0 NA
4956305 1 1 44 1 7 7 2 1 0 NA 18 0 11 400000 NA
4887591 1 1 52 1 3 1 1 1 0 NA 18 0 14 7600000 2e+08
5066930 1 1 5 0 2 2 1 1 0 2 3 2 2.5 0 NA
5039828 1 1 66 1 1 0 0 1 0 1 19 19 19 6000000 1.55e+08
4895919 1 1 76 1 3 2 1 1 0 3 18 11 14 6600000 9.5e+07
4971456 1 1 27 1 2 2 1 1 0 2 16 11 13.5 2000000 NA
4881263 1 1 27 1 2 2 1 1 0 2 16 2 9 1600000 NA
4937116 1 1 18 1 3 2 0 1 0 3 22 12 12 4230000 NA
4843497 1 1 13 1 7 3 3 1 0 6 15 0 10 5100000 NA
4878801 1 1 63 1 2 2 0 1 0 2 16 15 15.5 2628116 NA
4895758 1 1 68 1 5 3 2 1 0 NA 11 0 7 828116 1.5e+08
4845836 1 1 20 1 4 4 3 1 0 4 11 5 6.5 500000 NA
4896265 1 1 23 0 2 1 1 1 0 1 4 0 2 0 5e+06
5001908 1 1 68 1 1 0 0 1 0 1 5 5 5 0 NA
4998030 1 1 17 1 2 1 0 1 0 2 11 11 11 1800000 NA
4811783 1 1 44 1 3 1 1 1 0 3 11 6 9 710000 2e+07
4807283 1 1 63 1 3 2 0 1 0 3 13 2 4 600000 NA
5033381 1 1 66 1 2 1 0 1 0 2 11 11 11 0 NA
4818926 1 1 23 1 5 2 1 1 0 NA 11 0 9 1760000 NA
4900195 1 1 8 1 3 1 0 0.333333333333333 0 3 16 5 10 2643116 2.5e+07
4827941 1 1 11 1 2 1 0 1 0 2 16 15 15.5 4840000 NA
4876506 1 1 11 1 2 2 0 1 0 2 11 3 7 100000 3e+07
4868356 1 1 50 1 2 1 0 0 0 2 11 11 11 3700000 NA
4893005 1 1 47 1 3 3 1 1 0 NA 7 0 7 600000 NA
5031940 1 1 20 1 2 1 0 1 0 2 11 11 11 828200 NA
4930812 1 1 23 1 3 2 0 1 0 3 19 11 14 5900000 1.5e+08
5041678 1 1 41 1 6 3 2 1 0 NA 11 0 3 660000 NA
4845494 1 1 76 1 2 1 0 1 0 2 11 11 11 1450000 NA
4894954 1 1 17 0 1 0 0 1 0 1 2 2 2 180000 NA
4922006 1 1 44 1 2 2 0 1 0 2 16 11 13.5 2300000 NA
4862361 1 1 15 1 2 1 1 1 0 2 16 8 12 1200000 NA
4974884 1 1 70 1 3 2 1 1 0 3 15 9 14 2300000 NA
4965558 1 1 19 1 3 1 0 1 0 3 16 2 3 2200000 NA
4854516 1 1 5 1 3 2 1 1 0 2 14 0 4 1180000 1.2e+08
